Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,NOx_AQI,AQI_Category
Car,Diesel,2.776780738,3,10.01496974,93.22163863,1009.260472,411.1663932,0.607165656,58.15460249,Moderate
Truck,Diesel,2.553636304,16,3.752766181,47.91329744,1045.203797,248.9808456,1.782736086,115.6193314,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.533272523,5,-3.29803223,97.5900717,1028.532252,343.0196988,0.289873756,27.34658075,Good
Car,Diesel,4.662671808,10,31.94728441,53.95497849,1036.141141,460.4471512,0.470014607,44.34100066,Good
Car,Petrol,1.064440638,5,24.85576052,64.48389692,972.9135923,86.65275477,0.720801882,70.25933091,Moderate
Motorcycle,Diesel,1.949840967,21,10.57782421,8.256686092,1010.718005,55.45812588,1.644029846,112.9951592,Unhealthy for Sensitive Groups
Car,Hybrid,2.226161621,1,8.453364137,61.16300951,1039.297041,263.0127168,1.209315579,104.7708353,Unhealthy for Sensitive Groups
Bus,Hybrid,3.647582318,16,31.38743797,76.77759465,956.8606305,199.2828168,1.155766857,103.7577513,Unhealthy for Sensitive Groups
Truck,Electric,1.551479164,2,-5.460807717,43.93043463,1037.725439,89.15298876,1.857553339,117.0347929,Unhealthy for Sensitive Groups
Truck,Electric,1.496494341,11,-2.658335977,50.24382099,956.4500718,117.3959198,1.025927561,101.3013322,Unhealthy for Sensitive Groups
Bus,Petrol,5.707702224,13,35.3275004,39.33274211,1048.306842,165.8744564,1.899319372,117.8249611,Unhealthy for Sensitive Groups
Motorcycle,Diesel,4.981855118,1,30.8603327,96.90415073,958.3921537,94.72824057,0.354858977,33.47726198,Good
Truck,Hybrid,1.739405491,21,28.74388813,47.66242363,986.7966552,193.5858234,0.859555007,85.03955509,Moderate
Truck,Petrol,2.914152601,28,21.19879622,12.62113442,955.464803,109.7599665,1.662354716,113.341846,Unhealthy for Sensitive Groups
Bus,Petrol,2.649234396,27,4.622502579,2.887218284,955.6772892,331.1122869,0.38562206,36.37943962,Good
Motorcycle,Petrol,4.913221185,21,36.73933026,77.24691971,1036.628418,363.4806353,0.433582024,40.90396453,Good
Bus,Petrol,3.453107166,28,14.59344109,54.76728484,956.3606992,398.9705064,0.825304622,81.39114452,Moderate
Car,Electric,1.464818632,4,4.030976558,0.277050537,1029.262153,441.3946908,1.86446429,117.1655406,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.642758728,9,8.278730331,38.25226374,1040.68811,51.39402666,0.445696112,42.04680302,Good
Truck,Electric,2.863817487,9,-9.15794924,91.40492702,1043.504985,129.3796295,1.915686437,118.1346083,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.167206088,20,2.757953091,94.77549261,1036.404376,416.596154,1.376769057,107.9388741,Unhealthy for Sensitive Groups
Car,Diesel,2.752592835,8,-0.602194567,5.355924835,1045.51643,63.71998351,0.995356881,99.50540689,Moderate
Car,Diesel,3.388334131,29,-3.222167896,12.34224137,955.179346,349.4485791,0.133550579,12.59911123,Good
Car,Electric,2.584200685,20,-8.393000341,0.487034503,1049.660855,131.3405522,1.096962935,102.6452447,Unhealthy for Sensitive Groups
Car,Petrol,2.057910017,12,1.343772171,86.86737123,952.0488645,277.8922993,0.889774041,88.25853915,Moderate
Car,Petrol,2.87221055,9,-4.824064096,7.088622583,966.6514202,483.0377514,1.60254673,112.2103435,Unhealthy for Sensitive Groups
Car,Petrol,0.899699136,5,-7.742981089,10.79001522,958.0948292,341.9142646,1.16254166,103.8859233,Unhealthy for Sensitive Groups
Motorcycle,Electric,4.8169888,10,-3.133887045,22.76226496,1024.39953,215.6995656,1.950131859,118.7862784,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.688913447,3,0.120168176,91.72495516,958.7028507,360.0518019,0.312642961,29.49461896,Good
Bus,Electric,1.028303991,25,10.79811626,68.82340073,979.2685619,52.50291727,1.838433821,116.6730723,Unhealthy for Sensitive Groups
Truck,Diesel,4.199233203,13,19.18478431,61.68813598,1013.807647,477.7243776,0.82117817,80.95158767,Moderate
Bus,Diesel,4.82446787,29,6.113293122,78.46569057,999.8016776,205.0007192,1.064063295,102.0228191,Unhealthy for Sensitive Groups
Bus,Petrol,5.031911484,16,-2.937029226,69.32844976,963.6225499,491.0523395,1.721091809,114.4530883,Unhealthy for Sensitive Groups
Truck,Hybrid,3.36624775,19,37.01619146,74.59268207,1002.15354,354.3864189,1.401176128,108.4006294,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.86791456,1,15.74268561,7.36564387,984.0662667,179.3079008,1.89771551,117.7946178,Unhealthy for Sensitive Groups
Motorcycle,Diesel,4.633583922,9,27.09401663,58.97652964,1008.593921,326.8700984,1.970864811,119.1785235,Unhealthy for Sensitive Groups
Car,Diesel,4.438508001,2,24.72175706,75.32072873,1003.849593,221.1122675,1.318931837,106.8446564,Unhealthy for Sensitive Groups
Truck,Diesel,2.080607817,6,4.244837856,56.56586203,1048.950717,339.2587865,1.163587723,103.9057137,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.49772033,6,17.99309627,1.179487336,1036.351723,405.7972963,0.580663114,55.33150562,Moderate
Truck,Petrol,1.342731582,0,20.10820579,21.11198895,950.3667372,261.8581658,0.623397928,59.88369233,Moderate
Truck,Hybrid,5.909978846,7,7.589551204,96.28999971,967.6011857,149.9527404,0.582130706,55.48783607,Moderate
Bus,Diesel,5.273288617,22,23.53832827,70.46946409,1041.313755,491.6539032,1.591112636,111.9940228,Unhealthy for Sensitive Groups
Bus,Diesel,4.377072956,0,29.53382757,68.85049009,1003.945742,235.6911173,1.269391474,105.9074063,Unhealthy for Sensitive Groups
Truck,Petrol,5.681499419,7,8.210527535,66.02524418,1025.946821,129.3745435,1.497946947,110.2314287,Unhealthy for Sensitive Groups
Truck,Hybrid,4.556018075,13,-9.254231423,12.78080002,1000.350666,382.6459981,1.65085467,113.1242775,Unhealthy for Sensitive Groups
Truck,Hybrid,1.790376385,13,7.466796882,0.408278099,1028.576424,344.8757406,1.797372664,115.8962396,Unhealthy for Sensitive Groups
Car,Hybrid,3.099211918,1,-4.159219827,44.06523181,963.277348,417.4684138,0.379209931,35.77452179,Good
Car,Diesel,1.171815727,7,-2.219605541,44.43244048,1023.79018,50.75430295,1.762641629,115.239166,Unhealthy for Sensitive Groups
Truck,Petrol,2.826218596,18,8.297473847,81.18054512,1036.960696,206.2915937,1.326923353,106.9958472,Unhealthy for Sensitive Groups
Truck,Electric,4.656335703,9,0.381054911,18.15675164,976.5649046,191.5384521,1.844196135,116.782089,Unhealthy for Sensitive Groups
Car,Diesel,2.809505425,6,36.74444767,27.51111631,986.8365847,465.7270136,1.864569779,117.1675364,Unhealthy for Sensitive Groups
Bus,Hybrid,2.517529712,12,22.64014612,7.824233169,1009.05818,207.3507206,0.910611311,90.47816139,Moderate
Car,Petrol,3.895849757,21,15.91820797,39.98750353,1036.824228,287.2539429,1.456948773,109.4557876,Unhealthy for Sensitive Groups
Bus,Hybrid,5.335463551,20,-9.513782866,25.59897485,1040.779447,51.5863522,1.669277584,113.4728192,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.047432601,14,-4.819112838,26.28958442,1003.442563,413.6661949,0.58922917,56.2439768,Moderate
Bus,Diesel,2.80444626,10,29.42389234,25.40530871,1015.806528,101.2904403,1.023457359,101.2545987,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.622851857,25,9.487188152,23.15185091,1037.291058,447.0496083,0.592601309,56.60318292,Moderate
Truck,Petrol,4.415842104,13,-7.725340194,31.97930303,973.1297232,380.799176,0.268117182,25.29407377,Good
Motorcycle,Hybrid,1.349767714,10,31.27795469,53.66901648,1032.521436,300.375504,1.42613367,108.8727992,Unhealthy for Sensitive Groups
Car,Hybrid,4.257000345,1,5.13230066,43.77102771,976.1854354,387.0887442,1.187316409,104.3546348,Unhealthy for Sensitive Groups
Truck,Petrol,2.288140528,1,9.314781099,6.344696123,1008.1004,406.8006118,0.859937048,85.08025077,Moderate
Motorcycle,Diesel,1.834367431,28,38.71845353,42.58598638,1043.4665,388.2834704,0.503865071,47.53444066,Good
Car,Diesel,5.669033301,11,-9.224362948,84.62782545,1001.149482,347.403593,0.460000468,43.39627057,Good
Bus,Petrol,0.896327799,14,26.06621966,10.07041175,959.3410351,446.3104845,0.630992215,60.69264899,Moderate
Truck,Electric,3.076441814,16,37.44420882,94.43615993,1039.58098,240.360208,1.966081977,119.0880374,Unhealthy for Sensitive Groups
Bus,Petrol,0.912460361,13,-6.807020882,30.85903708,1008.496927,304.7751457,1.928889759,118.3844008,Unhealthy for Sensitive Groups
Car,Hybrid,3.31468385,24,33.30385122,1.45356294,957.115086,486.2210967,1.705107521,114.1506828,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.405446365,15,10.81208468,25.31555791,951.0528504,217.5109996,0.229940362,21.69248698,Good
Truck,Diesel,2.472644851,26,33.89982579,6.965962055,976.1282841,387.912644,1.680529904,113.6857009,Unhealthy for Sensitive Groups
Bus,Petrol,1.487241243,7,5.413729645,56.63813461,962.0288655,226.3123871,1.535709241,110.9458505,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,2.757215196,23,39.13313602,31.63251276,1012.843471,261.5770162,1.883361099,117.5230478,Unhealthy for Sensitive Groups
Bus,Hybrid,4.295767288,16,22.35247048,80.68766139,1009.671568,201.0350261,0.987031043,98.61852415,Moderate
Bus,Hybrid,4.868458205,4,21.35451802,73.26250881,1034.088101,118.8842969,1.078320995,102.2925594,Unhealthy for Sensitive Groups
Truck,Electric,3.559903132,11,30.29516914,46.85964595,1001.336133,487.491458,1.178645179,104.1905845,Unhealthy for Sensitive Groups
Car,Petrol,3.867138851,5,11.82930348,56.06016108,975.3120932,251.2875441,1.137331224,103.4089691,Unhealthy for Sensitive Groups
Motorcycle,Diesel,1.84320513,17,2.933481605,60.8769601,955.0282614,175.7063182,0.696110618,67.62917453,Moderate
Truck,Diesel,2.294117733,25,3.146509636,27.07046874,951.0504749,340.8274449,0.406681388,38.36616868,Good
Car,Electric,1.641857172,4,6.530187541,13.93763732,1042.577831,99.91853546,1.452369817,109.3691587,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.09633582,5,20.86763173,37.65188161,964.4512508,294.5330503,1.833858367,116.5865096,Unhealthy for Sensitive Groups
Truck,Diesel,1.969411257,8,31.91948653,9.485754611,999.9194743,308.3527084,1.366130474,107.7376036,Unhealthy for Sensitive Groups
Truck,Petrol,3.501133689,14,14.97889392,31.48633754,1029.478298,138.1795793,1.675341741,113.5875465,Unhealthy for Sensitive Groups
Bus,Diesel,3.72598153,9,10.17241152,55.26021608,1042.863306,481.8264152,1.090428978,102.5216293,Unhealthy for Sensitive Groups
Bus,Hybrid,5.713726588,16,29.69238693,54.01125241,970.1695705,317.6053516,1.059763145,101.9414649,Unhealthy for Sensitive Groups
Car,Hybrid,1.816967365,28,4.48339534,12.06133744,973.1932508,150.1777181,1.972398088,119.2075314,Unhealthy for Sensitive Groups
Truck,Diesel,4.136713693,25,24.45176345,0.83391,967.9749593,425.0479024,1.989635642,119.5336473,Unhealthy for Sensitive Groups
Motorcycle,Petrol,5.049748199,18,-4.709738964,8.894356194,965.8930947,188.1669667,1.256587736,105.6651734,Unhealthy for Sensitive Groups
Car,Hybrid,3.713255612,11,-4.338086688,3.615004195,995.4955198,378.4592204,0.804668728,79.1929732,Moderate
Car,Electric,2.126018993,8,22.20277384,40.04688894,1013.590524,332.7685117,0.807623695,79.50774142,Moderate
Truck,Electric,2.165261196,14,-5.862474286,38.97501862,1020.626083,121.857326,1.376547249,107.9346777,Unhealthy for Sensitive Groups
Bus,Hybrid,1.004115876,13,-2.247441802,24.16153653,982.719859,92.51400977,0.526305251,49.65143877,Good
Car,Petrol,2.388309978,0,21.21845286,21.54444597,1012.381131,323.3803224,1.96243193,119.0189825,Unhealthy for Sensitive Groups
Motorcycle,Electric,4.671939131,16,11.91018486,39.64199165,950.2368681,350.7358935,1.454684679,109.4129534,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.047092337,0,18.06482264,8.657357822,1038.827316,108.9760902,0.406144311,38.31550104,Good
Bus,Diesel,1.940335469,22,38.84714563,21.4309125,1036.975217,127.7222753,0.791913835,77.83429982,Moderate
Truck,Hybrid,4.472408992,28,21.5980519,40.56919049,1004.408559,72.5406568,0.525019095,49.5301033,Good
Car,Petrol,4.869788127,20,19.54254021,9.482991424,974.3370329,110.5243599,0.263534405,24.86173632,Good
Car,Hybrid,3.167655732,21,9.00690407,84.08136728,1047.222752,314.6346165,1.325186189,106.962982,Unhealthy for Sensitive Groups
Truck,Hybrid,4.42998656,12,21.54387975,67.6018498,1031.06416,140.2860806,0.29837565,28.14864623,Good
Motorcycle,Diesel,2.817351277,29,-9.350023715,38.31192488,951.6954039,179.8976629,0.852716931,84.31115135,Moderate
Car,Petrol,1.631548874,7,17.86601247,15.03983092,996.9641189,299.8628558,1.372078723,107.850138,Unhealthy for Sensitive Groups
Car,Petrol,2.870377366,29,-6.555131974,19.41873119,960.2078232,236.3649508,0.40635357,38.33524245,Good
Bus,Petrol,3.815832665,12,1.008612347,12.00895847,963.2240889,430.350633,1.779880731,115.5653111,Unhealthy for Sensitive Groups
Car,Diesel,5.729877066,15,18.15605011,16.00838273,950.1308364,306.9775223,0.451371003,42.58217009,Good
Bus,Diesel,1.157504951,1,23.39752743,42.2514139,1018.771264,109.429334,1.26019253,105.7333722,Unhealthy for Sensitive Groups
Bus,Electric,3.438449288,12,9.23982702,24.56646653,975.2520463,222.9440494,1.855200114,116.9902724,Unhealthy for Sensitive Groups
Motorcycle,Petrol,2.510382847,17,10.9489958,88.45784769,980.4842694,166.4435621,0.281201101,26.52840575,Good
Bus,Hybrid,3.44322081,2,14.90112029,96.092873,954.7033721,166.542963,0.299417219,28.24690745,Good
Bus,Petrol,0.924672326,12,27.95373039,69.13650435,950.7944516,165.4105834,0.338821058,31.96425075,Good
Motorcycle,Diesel,2.427731844,18,-9.11861142,80.87611094,1029.272282,238.2702838,0.779304845,76.49116827,Moderate
Bus,Diesel,5.063314367,12,12.35339994,25.51195356,1016.140959,109.4293894,1.376021063,107.9247228,Unhealthy for Sensitive Groups
Bus,Hybrid,3.680497016,18,-9.286320105,66.50239742,988.2318488,163.5763369,1.123395564,103.1453215,Unhealthy for Sensitive Groups
Bus,Petrol,3.143028963,3,5.957093032,5.799865294,956.9898292,365.6599257,0.666553255,64.48067282,Moderate
Motorcycle,Petrol,2.284730373,18,15.99243107,96.02160853,1027.580809,422.3485888,1.274318636,106.0006228,Unhealthy for Sensitive Groups
Truck,Petrol,2.349821119,17,-6.004035817,67.02069653,1042.635561,56.18983976,0.94834306,94.49741291,Moderate
Motorcycle,Hybrid,2.792127455,24,14.2606764,31.68511715,1002.743127,87.55527941,0.770025184,75.50268264,Moderate
Motorcycle,Electric,5.144967692,5,36.22869518,77.30415588,963.8947201,434.7712588,0.826653422,81.53482104,Moderate
Motorcycle,Diesel,5.829508675,18,24.26711689,1.57994492,1015.253298,146.5943464,0.782760418,76.85926192,Moderate
Car,Hybrid,3.081007983,24,29.11263359,37.62362354,957.1517238,190.4792321,1.072329121,102.1791996,Unhealthy for Sensitive Groups
Car,Diesel,2.845434761,3,19.02071091,89.5657763,966.5528159,201.6895329,0.822463144,81.08846534,Moderate
Truck,Diesel,5.202064034,3,34.817949,26.31995631,997.0732545,439.6443541,0.707059395,68.79545729,Moderate
Car,Petrol,3.019907667,23,-2.656535399,66.79143121,974.9033107,123.2408754,0.70994582,69.1029243,Moderate
Truck,Electric,3.670494496,6,12.48930166,36.01036824,1043.021418,415.6426755,0.516089892,48.68772566,Good
Truck,Electric,2.000896656,6,19.85166172,39.23643357,1030.887088,260.4611719,0.498620585,47.03967783,Good
Bus,Hybrid,4.666213186,25,33.67376708,74.59370502,977.6766868,402.4253682,0.643521149,62.02725283,Moderate
Motorcycle,Diesel,3.566339255,22,5.400512273,91.02059982,1046.379421,359.6236829,1.947288066,118.7324769,Unhealthy for Sensitive Groups
Truck,Diesel,5.006979661,25,-9.943601112,16.6718523,987.8295014,379.4450194,0.487929676,46.03110151,Good
Car,Petrol,4.859810196,15,38.72070555,27.68921088,1006.837318,101.2310014,0.94470899,94.11030546,Moderate
Car,Electric,1.918024795,26,-8.701134793,48.77851826,1006.401284,188.9500363,1.826217056,116.4419443,Unhealthy for Sensitive Groups
Car,Diesel,4.521304863,15,-2.381663638,61.38160659,1014.958607,152.222603,0.121855979,11.49584708,Good
Bus,Petrol,4.960282921,4,11.10231647,46.77871128,974.3628569,106.6647086,1.249238044,105.5261252,Unhealthy for Sensitive Groups
Car,Petrol,2.599757652,14,14.81849065,80.55286949,1042.205134,337.6554242,1.753361702,115.0635998,Unhealthy for Sensitive Groups
Car,Petrol,1.697567387,22,31.72329787,76.80948846,976.5677216,362.8092417,0.418346115,39.46661462,Good
Motorcycle,Diesel,0.813687209,3,12.3908975,40.5242922,1016.484086,113.6663018,1.644163922,112.9976958,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.144698996,23,17.37145683,4.061187266,1026.576084,395.8287992,1.327601974,107.008686,Unhealthy for Sensitive Groups
Motorcycle,Diesel,2.632650204,24,-6.46E-06,19.44963788,1038.151144,179.0719725,1.660437599,113.3055762,Unhealthy for Sensitive Groups
Car,Hybrid,3.685531136,12,18.45793496,48.69526492,995.6936099,219.5584352,0.234751755,22.14639198,Good
Car,Petrol,1.777813681,27,7.419187149,92.75137567,1021.16846,496.964574,0.23484715,22.15539151,Good
Bus,Petrol,5.270260848,18,-5.063385936,56.75694869,958.5388058,136.3934094,0.371668467,35.06306292,Good
Motorcycle,Electric,2.140327121,6,37.32314457,53.03949064,1027.801979,103.1543317,1.960039709,118.9737242,Unhealthy for Sensitive Groups
Bus,Electric,1.977433946,11,-5.915785728,72.39700433,1025.5657,170.8291805,1.770848562,115.3944323,Unhealthy for Sensitive Groups
Bus,Petrol,3.299713094,25,23.89394652,15.22949482,991.0604732,469.3123714,1.187491567,104.3579486,Unhealthy for Sensitive Groups
Car,Diesel,3.394025323,8,35.40965765,14.69184681,981.3457673,104.0224995,1.104041253,102.7791588,Unhealthy for Sensitive Groups
Car,Diesel,1.91844319,16,-1.039767289,34.53951745,988.0199921,327.1747809,0.584678721,55.75925506,Moderate
Bus,Electric,2.213675779,1,1.855883306,99.48526315,959.0566403,406.8871987,0.502618215,47.41681274,Good
Motorcycle,Petrol,1.682467244,15,11.33533826,87.59418325,1013.780564,465.0666994,0.545558335,51.59208351,Moderate
Bus,Electric,4.535992927,6,4.725498409,68.01139004,1041.303222,265.1141842,1.487117915,110.0265551,Unhealthy for Sensitive Groups
Bus,Diesel,4.804462963,28,27.95165699,39.11549229,1016.572621,255.9605923,1.304643799,106.5743421,Unhealthy for Sensitive Groups
Truck,Diesel,3.204108187,17,6.907668775,55.46739552,1008.052063,422.4237276,1.053373005,101.8205704,Unhealthy for Sensitive Groups
Truck,Petrol,4.513252518,6,39.29177702,30.35541179,1049.070412,138.1273511,1.683762362,113.7468555,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.626864038,0,32.93936163,67.43070122,1004.183813,257.9710751,0.2126642,20.06266038,Good
Car,Petrol,1.519032744,2,34.76720669,41.88456616,984.5831114,336.9796511,0.168827381,15.92711142,Good
Motorcycle,Petrol,5.824125729,20,-6.816785737,12.02158942,1020.466137,365.0419356,1.659341869,113.2848462,Unhealthy for Sensitive Groups
Car,Hybrid,5.069366125,29,-1.184577029,21.50879541,1002.14276,100.3306638,0.891007679,88.38994842,Moderate
Truck,Petrol,1.863313998,27,-1.531579654,60.86927913,1047.208945,440.2231154,1.364528367,107.7072934,Unhealthy for Sensitive Groups
Car,Diesel,1.768058186,29,23.59823241,69.45647027,1039.795509,418.2114568,0.868016918,85.94093257,Moderate
Motorcycle,Diesel,1.453437957,10,-9.404431291,9.602166463,1044.684167,192.6721499,0.933265562,92.8913316,Moderate
Bus,Diesel,1.519568525,21,30.32131,80.83409771,950.1021975,264.3714856,0.142782574,13.47005415,Good
