Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,NOx_AQI,SO2_AQI,PM2.5_AQI,AQI_Category,AQI_Category_pm,AQI_Category_SO2
Motorcycle,Diesel,2.69137271,24,4.71420059,99.61911555,1029.067233,180.9518997,0.81048507,0.166351121,0.02929891,0.031415664,Medium,1013.106338,39.26958,277.2518683,Hazardous,Very Unhealthy,Good
Motorcycle,Electric,4.734000634,27,35.72551693,29.41763542,957.3406687,425.2058735,0.819364451,0.03906871,0.089505422,0.053047882,High,1024.205564,66.3098525,65.11451667,Hazardous,Moderate,Moderate
Bus,Electric,2.138300384,21,30.65341513,38.79267484,970.8234117,425.3402547,0.374004115,0.19499939,0.079765874,0.075015979,High,467.5051438,93.76997375,324.9989833,Hazardous,Hazardous,Moderate
Car,Diesel,4.406251153,12,10.65625567,84.76164897,1000.516191,187.8393422,1.633865068,0.133792764,0.053768262,0.083484836,Medium,2042.331335,104.356045,222.98794,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Hybrid,1.006498279,28,-7.164811641,92.9963508,975.0812608,459.2997461,1.277452943,0.022428328,0.080578856,0.029935758,High,1596.816179,37.4196975,37.38054667,Hazardous,Good,Good
Car,Diesel,5.164921796,11,37.38519522,93.77472293,1037.34852,194.4669985,0.586020158,0.112656421,0.056912899,0.060307658,Medium,732.5251975,75.3845725,187.7607017,Hazardous,Unhealthy,Moderate
Motorcycle,Electric,3.130488405,6,22.95268336,55.81680386,1014.016797,453.0620429,1.924071939,0.17546392,0.092972127,0.094544066,High,2405.089924,118.1800825,292.4398667,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Petrol,4.110803155,0,2.482699129,66.3302226,999.0233808,136.9130256,1.558827247,0.180603344,0.035671634,0.070425121,Low,1948.534059,88.03140125,301.0055733,Hazardous,Hazardous,Moderate
Car,Petrol,1.950436663,0,16.67681017,34.91717268,950.0443616,179.5618071,1.776923827,0.152089503,0.020697117,0.058693472,Medium,2221.154784,73.36684,253.482505,Hazardous,Very Unhealthy,Moderate
Bus,Diesel,4.320783306,19,21.76852544,60.71587294,1035.864823,447.8846353,0.430648287,0.194722837,0.014412722,0.07288405,High,538.3103588,91.1050625,324.5380617,Hazardous,Hazardous,Moderate
Bus,Electric,4.815649435,22,1.332966357,30.27480685,996.0860377,86.37024229,1.225901975,0.104814252,0.049439459,0.060592945,Low,1532.377469,75.74118125,174.69042,Hazardous,Unhealthy,Moderate
Bus,Electric,3.260708572,13,-5.322975008,74.60283564,1003.140924,365.8034082,1.98263987,0.086581212,0.037473972,0.036148081,High,2478.299838,45.18510125,144.30202,Hazardous,Unhealthy for Sensitive Groups,Good
Truck,Electric,4.012180005,26,3.373277292,30.72101166,1019.827146,356.8962152,0.763964183,0.051967402,0.097065459,0.046644603,High,954.9552288,58.30575375,86.61233667,Hazardous,Moderate,Moderate
Bus,Diesel,3.172894804,14,-7.619866587,87.94107082,1043.74554,487.4719891,0.866400836,0.09692981,0.089415164,0.08484863,High,1083.001045,106.0607875,161.5496833,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Bus,Diesel,5.44927512,10,-6.500674488,14.34838893,965.8210004,487.5246304,1.120490071,0.172895514,0.048694098,0.062967538,High,1400.612589,78.7094225,288.15919,Hazardous,Very Unhealthy,Moderate
Bus,Hybrid,3.388919739,23,-2.170747825,57.18051291,957.1184178,266.2216269,0.184625007,0.020344813,0.011495629,0.048447031,Medium,230.7812588,60.55878875,33.90802167,Very Unhealthy,Good,Moderate
Motorcycle,Electric,5.177405287,25,-2.079681468,52.06754963,962.190891,346.2818287,0.529091856,0.052564198,0.018460365,0.020158248,High,661.36482,25.19781,87.60699667,Hazardous,Moderate,Good
Truck,Diesel,4.967030703,8,2.397579247,26.37174744,1024.072419,120.1051456,0.713489792,0.194603759,0.029387263,0.020351439,Low,891.86224,25.43929875,324.3395983,Hazardous,Hazardous,Good
Car,Electric,2.934625071,16,36.87146161,2.800210918,962.9277828,151.73473,0.117599133,0.160176225,0.045302061,0.023608746,Medium,146.9989163,29.5109325,266.960375,Unhealthy for Sensitive Groups,Very Unhealthy,Good
Bus,Diesel,1.996439358,3,18.79100114,14.85336864,1000.098101,301.2974262,0.69988535,0.062901761,0.082151464,0.093355367,High,874.8566875,116.6942088,104.8362683,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Truck,Petrol,2.911627089,19,11.125259,96.79511665,1020.649494,156.916362,1.136076452,0.169283688,0.086752943,0.096151056,Medium,1420.095565,120.18882,282.13948,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Petrol,5.096330354,18,18.18998343,94.13045276,1021.276182,147.5929988,0.136640324,0.037419128,0.099918963,0.075998924,Low,170.800405,94.998655,62.36521333,Unhealthy,Moderate,Moderate
Motorcycle,Hybrid,1.983689186,6,-9.714422341,11.93007233,990.6352645,60.27858042,1.110480464,0.136692833,0.057801469,0.014310109,Low,1388.10058,17.88763625,227.8213883,Hazardous,Very Unhealthy,Good
Bus,Hybrid,3.527068998,0,34.73734549,37.48601989,1019.861444,83.00444979,1.619560828,0.047862431,0.095326091,0.064210353,Low,2024.451035,80.26294125,79.77071833,Hazardous,Moderate,Moderate
Bus,Petrol,4.991703089,8,16.61565705,46.51266191,1045.001112,370.1432841,0.377501302,0.110898866,0.068786622,0.066186144,High,471.8766275,82.73268,184.8314433,Hazardous,Unhealthy,Moderate
Bus,Hybrid,2.638082871,12,12.58253325,47.80719308,952.7978836,56.44898445,1.926662647,0.130065619,0.05301616,0.098620332,Low,2408.328309,123.275415,216.7760317,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.139490112,23,37.08009697,29.88198205,1017.138014,453.1016701,0.888480588,0.149387674,0.022151336,0.031544129,High,1110.600735,39.43016125,248.9794567,Hazardous,Very Unhealthy,Good
Motorcycle,Diesel,2.077284185,1,26.52040422,91.29528327,1002.26181,85.39740078,0.932818975,0.182288196,0.09249387,0.075079578,Low,1166.023719,93.8494725,303.81366,Hazardous,Hazardous,Moderate
Truck,Hybrid,1.368253116,1,6.871042002,90.84906005,971.2588522,120.458496,1.078112515,0.160755893,0.090445264,0.099427167,Low,1347.640644,124.2839588,267.9264883,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Hybrid,4.93079797,23,36.80787407,1.892842054,980.7712196,203.1545398,0.847017385,0.066655744,0.089149143,0.094517606,Medium,1058.771731,118.1470075,111.0929067,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Truck,Hybrid,1.314636842,26,32.59988125,65.00013755,1033.715057,376.9951707,1.339517098,0.170183158,0.096730942,0.041901766,High,1674.396373,52.3772075,283.6385967,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,2.211183254,29,37.72668647,7.436240847,1008.689808,365.3220155,0.438048314,0.021918451,0.083715304,0.022722856,High,547.5603925,28.40357,36.53075167,Hazardous,Good,Good
Motorcycle,Petrol,5.246568994,14,-5.188803129,59.74976621,951.4530346,160.9519446,1.848772468,0.14992367,0.010499286,0.016900653,Medium,2310.965585,21.12581625,249.8727833,Hazardous,Very Unhealthy,Good
Bus,Petrol,2.601640293,16,37.76424447,86.68928964,1046.536133,197.1467628,1.749804376,0.101825767,0.074353603,0.015385325,Medium,2187.25547,19.23165625,169.7096117,Hazardous,Unhealthy,Good
Truck,Electric,5.859835817,12,17.14414194,64.95309496,1016.618426,419.5542966,1.325062806,0.093529082,0.047425324,0.017925919,High,1656.328508,22.40739875,155.8818033,Hazardous,Unhealthy,Good
Car,Diesel,5.894618541,6,23.61075398,46.89276149,994.2642764,273.5504331,1.59977807,0.143096105,0.094970315,0.098158288,Medium,1999.722588,122.69786,238.4935083,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Petrol,2.195035306,8,0.611944984,95.78957292,1021.233342,256.1910394,1.446204434,0.0215207,0.08058926,0.098823972,Medium,1807.755543,123.529965,35.86783333,Hazardous,Good,Unhealthy for Sensitive Groups
Truck,Hybrid,1.013086756,11,-2.979925497,74.6598583,970.456903,335.0645153,1.001322691,0.175864979,0.08228226,0.020410762,High,1251.653364,25.5134525,293.1082983,Hazardous,Very Unhealthy,Good
Bus,Electric,4.466329078,2,-6.030625121,24.93093728,976.046735,255.5811805,0.395619445,0.059201889,0.019794261,0.017367385,Medium,494.5243063,21.70923125,98.669815,Hazardous,Moderate,Good
Car,Electric,3.145129814,22,11.11565461,38.69369011,965.2126263,245.3007811,0.716030829,0.164701334,0.051778231,0.069811834,Medium,895.0385363,87.2647925,274.5022233,Hazardous,Very Unhealthy,Moderate
Truck,Hybrid,1.323914789,21,1.067473481,75.9875334,989.7073023,409.3716297,1.780509824,0.071321093,0.05102637,0.083697696,High,2225.63728,104.62212,118.8684883,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.479118659,14,-5.918854565,1.931424812,1040.470028,469.1406812,1.365137895,0.149464007,0.054511318,0.078239644,High,1706.422369,97.799555,249.1066783,Hazardous,Very Unhealthy,Moderate
Bus,Hybrid,0.962109527,6,37.7533098,6.396330255,988.859039,297.1691383,1.744047569,0.184674086,0.081656614,0.010836458,Medium,2180.059461,13.5455725,307.7901433,Hazardous,Hazardous,Good
Motorcycle,Electric,5.325022791,22,26.66956716,85.94231785,978.8085697,180.2019508,1.767921272,0.141345006,0.02984429,0.049125804,Medium,2209.90159,61.407255,235.57501,Hazardous,Very Unhealthy,Moderate
Motorcycle,Petrol,1.520993151,25,15.89272541,4.294598963,1020.356383,477.3676699,1.101805217,0.054618269,0.026149781,0.074802879,High,1377.256521,93.50359875,91.03044833,Hazardous,Moderate,Moderate
Car,Diesel,1.462021769,0,27.16737414,67.85138412,1036.96056,365.8717187,0.929402318,0.142984674,0.087210286,0.083156266,High,1161.752898,103.9453325,238.30779,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Petrol,1.713495949,13,20.57290861,31.89059571,974.4232159,344.4456863,0.915677636,0.143007326,0.085133707,0.072487014,High,1144.597045,90.6087675,238.3455433,Hazardous,Very Unhealthy,Moderate
Truck,Electric,5.793385064,18,-1.098370306,82.58917177,1030.792168,323.0011947,0.943641279,0.185635637,0.069958312,0.039674039,High,1179.551599,49.59254875,309.3927283,Hazardous,Hazardous,Good
Truck,Petrol,4.404480673,15,21.6718222,84.73460655,980.480487,383.169842,1.89776783,0.058700444,0.015629662,0.034373499,High,2372.209788,42.96687375,97.83407333,Hazardous,Moderate,Good
Truck,Diesel,4.967131984,9,24.05061344,95.33391081,974.73162,399.0250651,0.385581152,0.194177278,0.074804587,0.084612831,High,481.97644,105.7660388,323.6287967,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Truck,Electric,2.867701926,0,1.873541958,9.554955304,997.29568,406.0322374,0.388404874,0.140181215,0.019710465,0.05890094,High,485.5060925,73.626175,233.6353583,Hazardous,Very Unhealthy,Moderate
Truck,Electric,2.548826183,4,6.007232364,42.28470092,956.6730799,489.1108175,0.835740154,0.070482289,0.045717576,0.032888031,High,1044.675193,41.11003875,117.4704817,Hazardous,Unhealthy for Sensitive Groups,Good
Bus,Petrol,2.019316835,2,9.165032988,57.395859,1036.223637,235.0407806,1.623572827,0.106855109,0.085542952,0.088057807,Medium,2029.466034,110.0722588,178.0918483,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,3.299369747,16,20.12733198,91.60568796,1037.43407,159.1862557,1.719240854,0.154741252,0.012755756,0.08350452,Medium,2149.051068,104.38065,257.9020867,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,3.669509414,17,-3.659600897,26.65141454,1017.737673,227.3463204,1.668408332,0.019012989,0.067084888,0.054411993,Medium,2085.510415,68.01499125,31.688315,Hazardous,Good,Moderate
Motorcycle,Electric,4.085229187,25,27.17390618,7.162749073,980.2885382,395.0593164,1.205821578,0.073883008,0.059714312,0.082933452,High,1507.276973,103.666815,123.1383467,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.137016221,20,7.301213538,20.17646206,966.6708788,293.3149237,1.729656855,0.178520024,0.043919359,0.01931024,Medium,2162.071069,24.1378,297.5333733,Hazardous,Very Unhealthy,Good
Motorcycle,Hybrid,5.733001221,26,24.58863098,49.55783238,1019.880483,439.1110241,0.466286524,0.030318099,0.029177812,0.091674094,High,582.858155,114.5926175,50.530165,Hazardous,Moderate,Unhealthy for Sensitive Groups
Bus,Diesel,1.682744191,18,36.64436967,68.10510023,960.3088685,156.2638298,1.237433401,0.110321225,0.02491034,0.098003418,Medium,1546.791751,122.5042725,183.8687083,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Truck,Petrol,5.821396509,21,33.49373234,69.06740213,991.110831,381.6624236,0.724242398,0.11935796,0.085602925,0.010978454,High,905.3029975,13.7230675,198.9299333,Hazardous,Unhealthy,Good
Motorcycle,Diesel,0.877251837,24,26.87905647,7.466330709,958.8808973,162.2089599,0.618886231,0.064527089,0.019956276,0.088012627,Medium,773.6077888,110.0157838,107.5451483,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.301853597,21,-0.333650817,76.14102646,992.645676,409.6015657,0.289321958,0.08682229,0.096865136,0.077678606,High,361.6524475,97.0982575,144.7038167,Hazardous,Unhealthy for Sensitive Groups,Moderate
Motorcycle,Petrol,2.533512758,17,26.60371843,66.02394032,963.4494258,247.2037543,0.793116974,0.182939786,0.027648643,0.086957349,Medium,991.3962175,108.6966863,304.8996433,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Car,Electric,3.135441752,15,21.7894703,40.75431872,953.2184195,495.2358588,0.166311397,0.021474239,0.07492201,0.036714005,High,207.8892463,45.89250625,35.79039833,Very Unhealthy,Good,Good
Truck,Hybrid,3.767455811,1,28.62734113,57.10862684,994.9734374,350.9302114,0.769509282,0.040667614,0.060151998,0.0959532,High,961.8866025,119.9415,67.77935667,Hazardous,Moderate,Unhealthy for Sensitive Groups
Truck,Electric,3.065063622,14,33.44069604,76.77404463,1006.769389,383.7786115,1.002152212,0.181225676,0.043693815,0.084962572,High,1252.690265,106.203215,302.0427933,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.957203622,12,5.573755702,26.2092748,993.9341162,69.22580202,0.779779525,0.044068348,0.092280549,0.047096677,Low,974.7244063,58.87084625,73.44724667,Hazardous,Moderate,Moderate
Motorcycle,Diesel,4.61016176,12,22.21520362,94.00335034,967.6147682,366.3803992,1.565287706,0.043110385,0.013073772,0.080959801,High,1956.609633,101.1997513,71.85064167,Hazardous,Moderate,Unhealthy for Sensitive Groups
Truck,Hybrid,4.36655663,15,3.756909263,13.77676049,957.7431355,238.4704674,0.633420516,0.121046906,0.079031713,0.048345097,Medium,791.775645,60.43137125,201.7448433,Hazardous,Very Unhealthy,Moderate
Bus,Hybrid,5.133010667,7,7.314246962,90.22228117,962.6366933,195.4089682,0.242294923,0.197029612,0.076567385,0.039672379,Medium,302.8686538,49.59047375,328.3826867,Hazardous,Hazardous,Good
Car,Diesel,2.099786702,10,16.03222721,74.08579561,1022.711395,407.8381918,0.478383785,0.094922516,0.085204412,0.023139971,High,597.9797313,28.92496375,158.2041933,Hazardous,Unhealthy,Good
Car,Electric,3.969548251,7,11.70816959,66.05186193,951.5876152,152.8864176,1.658121529,0.109258948,0.090253514,0.093489484,Medium,2072.651911,116.861855,182.0982467,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Bus,Hybrid,3.843012884,21,20.03153012,8.290799726,1036.331634,131.8203359,1.308240994,0.167016641,0.051158415,0.030839928,Low,1635.301243,38.54991,278.3610683,Hazardous,Very Unhealthy,Good
Truck,Petrol,2.722636617,9,27.93807352,91.90046076,1034.008914,209.8927243,1.196840622,0.142307703,0.070758027,0.056005907,Medium,1496.050778,70.00738375,237.179505,Hazardous,Very Unhealthy,Moderate
Car,Hybrid,3.327499218,22,20.25100123,29.53303505,1038.046886,333.207352,1.12322125,0.199242848,0.061770921,0.05755987,High,1404.026563,71.9498375,332.0714133,Hazardous,Hazardous,Moderate
Motorcycle,Diesel,2.431667145,0,38.49002473,74.56122063,1037.87454,165.7924416,1.523190242,0.126410091,0.063254952,0.013048869,Medium,1903.987803,16.31108625,210.683485,Hazardous,Very Unhealthy,Good
Motorcycle,Electric,1.537590868,11,26.90600046,88.48014127,1016.751542,301.368406,0.472951874,0.089735647,0.012247125,0.081696254,High,591.1898425,102.1203175,149.5594117,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Truck,Electric,1.911766295,8,39.25059132,24.42834934,1034.743091,223.1813173,0.498476957,0.07338107,0.096654716,0.07241384,Medium,623.0961963,90.5173,122.3017833,Hazardous,Unhealthy for Sensitive Groups,Moderate
Motorcycle,Electric,1.348670961,4,27.1720362,91.46007709,1023.033025,228.5215829,0.347399035,0.197617376,0.02458842,0.036067093,Medium,434.2487938,45.08386625,329.3622933,Hazardous,Hazardous,Good
Motorcycle,Hybrid,4.351961791,8,15.39594361,61.19416486,980.0120868,141.4032567,0.744706346,0.163596267,0.047292647,0.09395461,Low,930.8829325,117.4432625,272.660445,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Electric,4.235782444,15,10.55028815,65.90317823,1025.512724,194.9471873,0.620393819,0.165751816,0.073036781,0.099240157,Medium,775.4922738,124.0501963,276.2530267,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.743153132,17,26.78301951,91.45128864,1011.557642,173.2306171,1.838820495,0.046938693,0.029177134,0.070645586,Medium,2298.525619,88.3069825,78.231155,Hazardous,Moderate,Moderate
Car,Diesel,4.594327751,29,24.35621953,52.6734922,952.7489938,159.5476359,0.123615212,0.097472669,0.020452031,0.077380832,Medium,154.519015,96.72604,162.4544483,Unhealthy,Unhealthy,Moderate
Truck,Electric,1.070638362,7,23.43823518,44.06475576,1028.635957,86.35080935,1.000875804,0.014314692,0.090616241,0.015358251,Low,1251.094755,19.19781375,23.85782,Hazardous,Good,Good
Car,Diesel,5.398074904,22,26.08919221,63.32317676,1037.083507,244.8814392,1.488244687,0.111539674,0.062241278,0.049184238,Medium,1860.305859,61.4802975,185.8994567,Hazardous,Unhealthy,Moderate
Motorcycle,Hybrid,5.285910847,10,33.60860566,55.40235171,1001.747258,160.1080898,1.822554244,0.024019204,0.022123853,0.012219915,Medium,2278.192805,15.27489375,40.03200667,Hazardous,Good,Good
Motorcycle,Diesel,3.105265668,29,1.388015377,6.147571245,998.702674,482.4584874,1.935481612,0.047424737,0.088571413,0.074717601,High,2419.352015,93.39700125,79.04122833,Hazardous,Moderate,Moderate
Car,Petrol,3.846487863,19,18.24473644,18.04920469,992.7270329,320.7667976,0.23166575,0.063580387,0.026980056,0.084774749,High,289.5821875,105.9684363,105.9673117,Very Unhealthy,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Bus,Electric,5.875607329,18,20.16505938,1.356647892,1021.88348,257.90764,0.470657939,0.165267159,0.069172367,0.020712749,Medium,588.3224238,25.89093625,275.445265,Hazardous,Very Unhealthy,Good
Bus,Petrol,3.567982692,3,4.64284189,10.81628395,971.5453663,202.0950687,1.99814776,0.029468149,0.086998892,0.018441322,Medium,2497.6847,23.0516525,49.11358167,Hazardous,Good,Good
Bus,Hybrid,5.507673508,19,39.39748074,72.98496598,1027.393443,257.3444434,0.695617772,0.182414285,0.065771256,0.084101409,Medium,869.522215,105.1267613,304.0238083,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Truck,Diesel,1.231801541,25,29.27689582,0.471116181,979.2343258,203.6594061,0.205603771,0.117596072,0.010628326,0.055638574,Medium,257.0047138,69.5482175,195.9934533,Very Unhealthy,Unhealthy,Moderate
Car,Diesel,1.793469717,9,6.063305125,30.44055146,976.1497219,435.5850287,1.874021598,0.03065845,0.068467611,0.086174179,High,2342.526998,107.7177238,51.09741667,Hazardous,Moderate,Unhealthy for Sensitive Groups
Bus,Hybrid,3.091925706,23,7.921717783,44.93214044,1030.917943,165.1268409,0.866467866,0.197517965,0.061096994,0.045616664,Medium,1083.084833,57.02083,329.1966083,Hazardous,Hazardous,Moderate
